emosi,emosi_positif,emosi_negatif,sumber,rekomendasi
sangat baik,"['antusias', 'gembira', 'takjub']",['takut'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']",['stress'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']",['kecewa'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'takut']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'stress']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']","['takut', 'stress']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']","['takut', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']","['stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'takut', 'stress']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']",[],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']",['marah'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']",['takut'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']",['stress'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']",['kecewa'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'takut']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'stress']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']","['takut', 'stress']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']","['takut', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']","['stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'takut', 'stress']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'bahagia', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']",[],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']",['marah'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']",['takut'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']",['stress'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']",['kecewa'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']","['marah', 'takut']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']","['marah', 'stress']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']","['marah', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']","['takut', 'stress']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']","['takut', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']","['stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']","['marah', 'takut', 'stress']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['gembira', 'bahagia', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']",[],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']",['marah'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']",['takut'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']",['stress'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']",['kecewa'],sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'takut']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'stress']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['takut', 'stress']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['takut', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'takut', 'stress']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'takut', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['takut', 'stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,"['antusias', 'gembira', 'bahagia', 'takjub']","['marah', 'takut', 'stress', 'kecewa']",sekolah,Bergabunglah dalam kegiatan ekstrakurikuler yang dapat membuatmu lebih antusias dan gembira.
sangat baik,[],[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],"['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],"['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],"['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],"['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],"['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],"['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],"['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],"['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],"['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],"['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,[],"['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],"['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],"['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],"['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],"['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],"['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],"['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],"['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],"['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],"['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],"['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['antusias'],"['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],"['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],"['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],"['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],"['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],"['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],"['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],"['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],"['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],"['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],"['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['gembira'],"['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],"['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],"['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],"['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],"['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],"['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],"['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],"['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],"['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],"['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],"['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['bahagia'],"['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],"['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],"['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],"['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],"['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],"['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],"['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],"['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],"['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],"['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],"['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,['takjub'],"['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']",[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']",['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']",['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']",['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']",['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']","['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']","['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']","['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']","['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']","['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']","['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']","['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']","['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']","['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']","['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'gembira']","['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']",[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']",['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']",['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']",['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']",['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']","['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']","['marah', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']","['marah', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']","['takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']","['takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']","['stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']","['marah', 'takut', 'stress']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']","['marah', 'takut', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']","['marah', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']","['takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'bahagia']","['marah', 'takut', 'stress', 'kecewa']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']",[],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']",['marah'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']",['takut'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']",['stress'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']",['kecewa'],kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
sangat baik,"['antusias', 'takjub']","['marah', 'takut']",kantor,Cobalah untuk menjaga suasana hati yang positif dengan memulai hari dengan kebahagiaan.
